asin,source_selected_image_url,html_image_url,valid_listing_rows,distinct_image_count,result
B093T3WNMZ,https://m.media-amazon.com/images/I/41R6dCxOy9L.jpg,https://m.media-amazon.com/images/I/41R6dCxOy9L.jpg,3,2,PASS
B093T3YTQ7,https://m.media-amazon.com/images/I/210RS9fmqAL.jpg,https://m.media-amazon.com/images/I/210RS9fmqAL.jpg,1,1,PASS
B093T47DB9,https://m.media-amazon.com/images/I/5114q69LcQL.jpg,https://m.media-amazon.com/images/I/5114q69LcQL.jpg,3,3,PASS
B093T47MYR,https://m.media-amazon.com/images/I/41FUMSBiVtL.jpg,https://m.media-amazon.com/images/I/41FUMSBiVtL.jpg,1,1,PASS
B093T4BCYY,https://m.media-amazon.com/images/I/41r7csrNYVL.jpg,https://m.media-amazon.com/images/I/41r7csrNYVL.jpg,1,1,PASS
B093T4C3T5,https://m.media-amazon.com/images/I/31gSMXY8PtL.jpg,https://m.media-amazon.com/images/I/31gSMXY8PtL.jpg,1,1,PASS
B093T4C95B,https://m.media-amazon.com/images/I/41PD8Scib2L.jpg,https://m.media-amazon.com/images/I/41PD8Scib2L.jpg,1,1,PASS
B093T4FQVW,https://m.media-amazon.com/images/I/510JuC3yGoL.jpg,https://m.media-amazon.com/images/I/510JuC3yGoL.jpg,2,2,PASS
B093T4JFNN,https://m.media-amazon.com/images/I/41h8SKQbQBL.jpg,https://m.media-amazon.com/images/I/41h8SKQbQBL.jpg,1,1,PASS
B093T4KT3T,https://m.media-amazon.com/images/I/41Y-JkxYQyL.jpg,https://m.media-amazon.com/images/I/41Y-JkxYQyL.jpg,1,1,PASS
B093T4L68X,https://m.media-amazon.com/images/I/41nO-m8jPtL.jpg,https://m.media-amazon.com/images/I/41nO-m8jPtL.jpg,3,2,PASS
B093T4MX3H,https://m.media-amazon.com/images/I/417EkHgOi+L.jpg,https://m.media-amazon.com/images/I/417EkHgOi+L.jpg,1,1,PASS
B093T4RJ2F,https://m.media-amazon.com/images/I/31HyZ+b8i9L.jpg,https://m.media-amazon.com/images/I/31HyZ+b8i9L.jpg,1,1,PASS
B093T4RM87,https://m.media-amazon.com/images/I/41PD8Scib2L.jpg,https://m.media-amazon.com/images/I/41PD8Scib2L.jpg,1,1,PASS
B093T52NGL,https://m.media-amazon.com/images/I/41kWe-3VGaL.jpg,https://m.media-amazon.com/images/I/41kWe-3VGaL.jpg,1,1,PASS
B093TDJGGL,https://m.media-amazon.com/images/I/61AhQeu+jqL.jpg,https://m.media-amazon.com/images/I/61AhQeu+jqL.jpg,2,2,PASS
B093TDWT9W,https://m.media-amazon.com/images/I/41Bi4L7irgL.jpg,https://m.media-amazon.com/images/I/41Bi4L7irgL.jpg,1,1,PASS
B093TJ9XMH,https://m.media-amazon.com/images/I/21EkqcdGkvL.jpg,https://m.media-amazon.com/images/I/21EkqcdGkvL.jpg,1,1,PASS
B094Y2TSVW,https://m.media-amazon.com/images/I/71VwhL+r6QL.jpg,https://m.media-amazon.com/images/I/71VwhL+r6QL.jpg,1,1,PASS
B095C9WS86,https://m.media-amazon.com/images/I/41Dd6679zFL.jpg,https://m.media-amazon.com/images/I/41Dd6679zFL.jpg,1,1,PASS
B095CDCHT2,https://m.media-amazon.com/images/I/41pMr+PA88L.jpg,https://m.media-amazon.com/images/I/41pMr+PA88L.jpg,1,1,PASS
B095CF2KJ5,https://m.media-amazon.com/images/I/31-8HsAkvML.jpg,https://m.media-amazon.com/images/I/31-8HsAkvML.jpg,1,1,PASS
B095PNG4CN,https://m.media-amazon.com/images/I/51Sv3rAOPAL.jpg,https://m.media-amazon.com/images/I/51Sv3rAOPAL.jpg,1,1,PASS
B095PNWV1J,https://m.media-amazon.com/images/I/51r3qJjoUEL.jpg,https://m.media-amazon.com/images/I/51r3qJjoUEL.jpg,1,1,PASS
B095PQ4R9M,https://m.media-amazon.com/images/I/51CIVkaFuhL.jpg,https://m.media-amazon.com/images/I/51CIVkaFuhL.jpg,2,1,PASS
B095PRHY6W,https://m.media-amazon.com/images/I/31X9lridqjL.jpg,https://m.media-amazon.com/images/I/31X9lridqjL.jpg,1,1,PASS
B095PT9Q9S,https://m.media-amazon.com/images/I/51LdjCeaGVL.jpg,https://m.media-amazon.com/images/I/51LdjCeaGVL.jpg,2,1,PASS
B095PVFF8B,https://m.media-amazon.com/images/I/41gQSvt8JsS.jpg,https://m.media-amazon.com/images/I/41gQSvt8JsS.jpg,2,1,PASS
B096VRY6HK,https://m.media-amazon.com/images/I/31MrCBa1PES.jpg,https://m.media-amazon.com/images/I/31MrCBa1PES.jpg,1,1,PASS
B096VSZGYY,https://m.media-amazon.com/images/I/519LayaQw-S.jpg,https://m.media-amazon.com/images/I/519LayaQw-S.jpg,1,1,PASS
B097KBBBPK,,,0,0,PASS
B09B42DZ51,https://m.media-amazon.com/images/I/21XoViJIFlL.jpg,https://m.media-amazon.com/images/I/21XoViJIFlL.jpg,1,1,PASS
B09B4385MF,https://m.media-amazon.com/images/I/41ZPpQFrLVL.jpg,https://m.media-amazon.com/images/I/41ZPpQFrLVL.jpg,1,1,PASS
B09B455L48,https://m.media-amazon.com/images/I/41no1mlj62L.jpg,https://m.media-amazon.com/images/I/41no1mlj62L.jpg,1,1,PASS
B09B45XPFC,https://m.media-amazon.com/images/I/41mkApctkAL.jpg,https://m.media-amazon.com/images/I/41mkApctkAL.jpg,1,1,PASS
B09J8YNKTR,https://m.media-amazon.com/images/I/41nI+-CysHL.jpg,https://m.media-amazon.com/images/I/41nI+-CysHL.jpg,1,1,PASS
B09V18RTM7,https://m.media-amazon.com/images/I/41xXRKZG48L.jpg,https://m.media-amazon.com/images/I/41xXRKZG48L.jpg,1,1,PASS
B0BT82BNTS,https://m.media-amazon.com/images/I/41eWoQR9xYL.jpg,https://m.media-amazon.com/images/I/41eWoQR9xYL.jpg,1,1,PASS
B0BT82CN5B,https://m.media-amazon.com/images/I/411MZwrvRUL.jpg,https://m.media-amazon.com/images/I/411MZwrvRUL.jpg,1,1,PASS
B0BT82TZHN,https://m.media-amazon.com/images/I/41bB12e+3zL.jpg,https://m.media-amazon.com/images/I/41bB12e+3zL.jpg,1,1,PASS
B0BT82YDJK,https://m.media-amazon.com/images/I/41myv7NW3WL.jpg,https://m.media-amazon.com/images/I/41myv7NW3WL.jpg,1,1,PASS
B0BT82Z2LZ,https://m.media-amazon.com/images/I/41KAo-Dv+ML.jpg,https://m.media-amazon.com/images/I/41KAo-Dv+ML.jpg,1,1,PASS
B0BT83ZLGM,https://m.media-amazon.com/images/I/41hMImEF6tL.jpg,https://m.media-amazon.com/images/I/41hMImEF6tL.jpg,1,1,PASS
B0BVZKS9VP,https://m.media-amazon.com/images/I/3197G4PcVAL.jpg,https://m.media-amazon.com/images/I/3197G4PcVAL.jpg,1,1,PASS
B0BW4G5LLG,https://m.media-amazon.com/images/I/21nuIJYZmtL.jpg,https://m.media-amazon.com/images/I/21nuIJYZmtL.jpg,1,1,PASS
B0BW4MYF23,https://m.media-amazon.com/images/I/21MDv1SaC8L.jpg,https://m.media-amazon.com/images/I/21MDv1SaC8L.jpg,1,1,PASS
B0BW4NG3GP,,,0,0,PASS
B0BW4PW866,https://m.media-amazon.com/images/I/21TJV2+PV5L.jpg,https://m.media-amazon.com/images/I/21TJV2+PV5L.jpg,1,1,PASS
B0BWJV94SW,https://m.media-amazon.com/images/I/412XRPgF7TL.jpg,https://m.media-amazon.com/images/I/412XRPgF7TL.jpg,1,1,PASS
B0BWJVMLCG,https://m.media-amazon.com/images/I/31ojxs165pL.jpg,https://m.media-amazon.com/images/I/31ojxs165pL.jpg,1,1,PASS
B0BWJVXGT6,https://m.media-amazon.com/images/I/319DK38110L.jpg,https://m.media-amazon.com/images/I/319DK38110L.jpg,1,1,PASS
B0BWJW4R8T,https://m.media-amazon.com/images/I/31xskpbpJuL.jpg,https://m.media-amazon.com/images/I/31xskpbpJuL.jpg,1,1,PASS
B0BWJW5MDH,https://m.media-amazon.com/images/I/41hmR+uZTcL.jpg,https://m.media-amazon.com/images/I/41hmR+uZTcL.jpg,1,1,PASS
B0BWJWCNK9,https://m.media-amazon.com/images/I/314mnk+XsCL.jpg,https://m.media-amazon.com/images/I/314mnk+XsCL.jpg,1,1,PASS
B0BWJWGXD4,https://m.media-amazon.com/images/I/21N5Tzkx-7L.jpg,https://m.media-amazon.com/images/I/21N5Tzkx-7L.jpg,2,2,PASS
B0BWJWPNK6,https://m.media-amazon.com/images/I/41dlZsaHAjL.jpg,https://m.media-amazon.com/images/I/41dlZsaHAjL.jpg,1,1,PASS
B0BWJWWWL2,https://m.media-amazon.com/images/I/41Hr6pI0bmL.jpg,https://m.media-amazon.com/images/I/41Hr6pI0bmL.jpg,1,1,PASS
B0BWJWYS4P,https://m.media-amazon.com/images/I/21cYXY2xbZL.jpg,https://m.media-amazon.com/images/I/21cYXY2xbZL.jpg,1,1,PASS
B0BWJWZLW5,https://m.media-amazon.com/images/I/41b35FvMsZL.jpg,https://m.media-amazon.com/images/I/41b35FvMsZL.jpg,1,1,PASS
B0BWJXQC9Z,https://m.media-amazon.com/images/I/31kbxkcCgrL.jpg,https://m.media-amazon.com/images/I/31kbxkcCgrL.jpg,1,1,PASS
B0BWJXVG2P,https://m.media-amazon.com/images/I/61kF0Oqa8UL.jpg,https://m.media-amazon.com/images/I/61kF0Oqa8UL.jpg,1,1,PASS
B0BWNHCDD4,https://m.media-amazon.com/images/I/11aSOov4X+L.jpg,https://m.media-amazon.com/images/I/11aSOov4X+L.jpg,1,1,PASS
B0BWNHG8K9,https://m.media-amazon.com/images/I/21FlbFjGXjL.jpg,https://m.media-amazon.com/images/I/21FlbFjGXjL.jpg,1,1,PASS
B0BWNHTXYM,https://m.media-amazon.com/images/I/21DjkBf8UzL.jpg,https://m.media-amazon.com/images/I/21DjkBf8UzL.jpg,1,1,PASS
B0BWNJVGCP,https://m.media-amazon.com/images/I/31QxOO1TGbL.jpg,https://m.media-amazon.com/images/I/31QxOO1TGbL.jpg,1,1,PASS
B0BWNKLZDR,https://m.media-amazon.com/images/I/11UHnUIfKyL.jpg,https://m.media-amazon.com/images/I/11UHnUIfKyL.jpg,1,1,PASS
B0BWNKRWTW,https://m.media-amazon.com/images/I/21bLCd+H9sL.jpg,https://m.media-amazon.com/images/I/21bLCd+H9sL.jpg,1,1,PASS
B0BWNL4X15,https://m.media-amazon.com/images/I/31GquvCpwcL.jpg,https://m.media-amazon.com/images/I/31GquvCpwcL.jpg,1,1,PASS
B0BWNLPNNM,https://m.media-amazon.com/images/I/41kR89A+g0L.jpg,https://m.media-amazon.com/images/I/41kR89A+g0L.jpg,1,1,PASS
B0BWNM7SXW,https://m.media-amazon.com/images/I/11kmr3u1RSL.jpg,https://m.media-amazon.com/images/I/11kmr3u1RSL.jpg,1,1,PASS
B0BWRJJWW4,https://m.media-amazon.com/images/I/41UZgc27G1L.jpg,https://m.media-amazon.com/images/I/41UZgc27G1L.jpg,2,1,PASS
B0BWS58M45,https://m.media-amazon.com/images/I/41EelvccYqL.jpg,https://m.media-amazon.com/images/I/41EelvccYqL.jpg,1,1,PASS
B0BWS65HG6,https://m.media-amazon.com/images/I/51SvlYdzewL.jpg,https://m.media-amazon.com/images/I/51SvlYdzewL.jpg,1,1,PASS
B0BWS6GSL7,https://m.media-amazon.com/images/I/41vTGGkPDWL.jpg,https://m.media-amazon.com/images/I/41vTGGkPDWL.jpg,1,1,PASS
B0BWS6V8RM,https://m.media-amazon.com/images/I/213ZqfUn37L.jpg,https://m.media-amazon.com/images/I/213ZqfUn37L.jpg,1,1,PASS
B0BWS7GYWL,https://m.media-amazon.com/images/I/21DjkBf8UzL.jpg,https://m.media-amazon.com/images/I/21DjkBf8UzL.jpg,1,1,PASS
B0BWS7JGH9,https://m.media-amazon.com/images/I/21Ozo8pxgDL.jpg,https://m.media-amazon.com/images/I/21Ozo8pxgDL.jpg,2,1,PASS
B0BWS7PZ92,https://m.media-amazon.com/images/I/11UHnUIfKyL.jpg,https://m.media-amazon.com/images/I/11UHnUIfKyL.jpg,1,1,PASS
B0BWS7R5M9,https://m.media-amazon.com/images/I/41UexiEJEzL.jpg,https://m.media-amazon.com/images/I/41UexiEJEzL.jpg,1,1,PASS
B0BWS7SZNL,https://m.media-amazon.com/images/I/31l8667NYLL.jpg,https://m.media-amazon.com/images/I/31l8667NYLL.jpg,1,1,PASS
B0BWS89TLJ,https://m.media-amazon.com/images/I/31j6pTMCpeL.jpg,https://m.media-amazon.com/images/I/31j6pTMCpeL.jpg,1,1,PASS
B0BWS8HNHX,https://m.media-amazon.com/images/I/21jGUFFKGFL.jpg,https://m.media-amazon.com/images/I/21jGUFFKGFL.jpg,1,1,PASS
B0BWS8JP79,https://m.media-amazon.com/images/I/21uAdfm8ZfL.jpg,https://m.media-amazon.com/images/I/21uAdfm8ZfL.jpg,1,1,PASS
B0BWS8WR39,https://m.media-amazon.com/images/I/41c5j1MEeTL.jpg,https://m.media-amazon.com/images/I/41c5j1MEeTL.jpg,1,1,PASS
B0BWSB12W8,https://m.media-amazon.com/images/I/21YV-bpXGKL.jpg,https://m.media-amazon.com/images/I/21YV-bpXGKL.jpg,1,1,PASS
B0BWTV2937,https://m.media-amazon.com/images/I/21MbMsN780L.jpg,https://m.media-amazon.com/images/I/21MbMsN780L.jpg,2,2,PASS
B0BWTX1RJ6,https://m.media-amazon.com/images/I/41RiEaW8CLL.jpg,https://m.media-amazon.com/images/I/41RiEaW8CLL.jpg,2,2,PASS
B0BWTX5K2W,https://m.media-amazon.com/images/I/31RLJGOn7dL.jpg,https://m.media-amazon.com/images/I/31RLJGOn7dL.jpg,2,2,PASS
B0BWTX6NJ8,https://m.media-amazon.com/images/I/311qOy3g9LL.jpg,https://m.media-amazon.com/images/I/311qOy3g9LL.jpg,2,2,PASS
B0BWTXX397,https://m.media-amazon.com/images/I/51mvwJoPVwL.jpg,https://m.media-amazon.com/images/I/51mvwJoPVwL.jpg,2,2,PASS
B0BWTY1269,https://m.media-amazon.com/images/I/21gTKJiPfqL.jpg,https://m.media-amazon.com/images/I/21gTKJiPfqL.jpg,2,2,PASS
B0BWTY1TRR,https://m.media-amazon.com/images/I/41uJp5+ujcL.jpg,https://m.media-amazon.com/images/I/41uJp5+ujcL.jpg,2,2,PASS
B0BWTY3YZS,https://m.media-amazon.com/images/I/21+B1o0O2mL.jpg,https://m.media-amazon.com/images/I/21+B1o0O2mL.jpg,1,1,PASS
B0BWTZ1238,https://m.media-amazon.com/images/I/31RqM6xlB5L.jpg,https://m.media-amazon.com/images/I/31RqM6xlB5L.jpg,2,2,PASS
B0BWYFBZDV,https://m.media-amazon.com/images/I/415jVPorXYL.jpg,https://m.media-amazon.com/images/I/415jVPorXYL.jpg,1,1,PASS
B0BWYGBNS7,https://m.media-amazon.com/images/I/41FmLnLyAHL.jpg,https://m.media-amazon.com/images/I/41FmLnLyAHL.jpg,1,1,PASS
B0BWYGFPSN,https://m.media-amazon.com/images/I/41hn1ziM7sL.jpg,https://m.media-amazon.com/images/I/41hn1ziM7sL.jpg,1,1,PASS
B0BWYGFXPL,https://m.media-amazon.com/images/I/41E7jLYbHDL.jpg,https://m.media-amazon.com/images/I/41E7jLYbHDL.jpg,1,1,PASS
B0BWYGKPXF,https://m.media-amazon.com/images/I/21jGUFFKGFL.jpg,https://m.media-amazon.com/images/I/21jGUFFKGFL.jpg,1,1,PASS
B0BWYGL5JL,https://m.media-amazon.com/images/I/71EYQupe23L.jpg,https://m.media-amazon.com/images/I/71EYQupe23L.jpg,1,1,PASS
B0BWYH1QD6,https://m.media-amazon.com/images/I/41-Yku4VjkL.jpg,https://m.media-amazon.com/images/I/41-Yku4VjkL.jpg,1,1,PASS
B0BWYH5ZD7,https://m.media-amazon.com/images/I/21KDXbQl78L.jpg,https://m.media-amazon.com/images/I/21KDXbQl78L.jpg,1,1,PASS
B0BWYHBB1X,https://m.media-amazon.com/images/I/41gyTem78OL.jpg,https://m.media-amazon.com/images/I/41gyTem78OL.jpg,1,1,PASS
B0BX3WF5W9,https://m.media-amazon.com/images/I/41FfLzvHfKL.jpg,https://m.media-amazon.com/images/I/41FfLzvHfKL.jpg,1,1,PASS
B0BX3WFQ54,https://m.media-amazon.com/images/I/41uDyqRsvwL.jpg,https://m.media-amazon.com/images/I/41uDyqRsvwL.jpg,1,1,PASS
B0BX3WFQCZ,https://m.media-amazon.com/images/I/61HQd67rn5L.jpg,https://m.media-amazon.com/images/I/61HQd67rn5L.jpg,1,1,PASS
B0BX3WJ8XT,https://m.media-amazon.com/images/I/41Om-83vl-L.jpg,https://m.media-amazon.com/images/I/41Om-83vl-L.jpg,1,1,PASS
B0BX3Y8RQL,https://m.media-amazon.com/images/I/81SCSrRpSQL.jpg,https://m.media-amazon.com/images/I/81SCSrRpSQL.jpg,1,1,PASS
B0BX3YZZX5,https://m.media-amazon.com/images/I/410ceTSEUYL.jpg,https://m.media-amazon.com/images/I/410ceTSEUYL.jpg,1,1,PASS
B0BX41N2J5,https://m.media-amazon.com/images/I/31M++Hvbs7L.jpg,https://m.media-amazon.com/images/I/31M++Hvbs7L.jpg,1,1,PASS
B0BX41RTTW,https://m.media-amazon.com/images/I/31zssdBWTiL.jpg,https://m.media-amazon.com/images/I/31zssdBWTiL.jpg,2,2,PASS
B0BX42221D,https://m.media-amazon.com/images/I/314LoEBSC5L.jpg,https://m.media-amazon.com/images/I/314LoEBSC5L.jpg,1,1,PASS
B0BX422224,https://m.media-amazon.com/images/I/71JfxO2UEwL.jpg,https://m.media-amazon.com/images/I/71JfxO2UEwL.jpg,1,1,PASS
B0BX42DWWZ,https://m.media-amazon.com/images/I/717DVDY--AL.jpg,https://m.media-amazon.com/images/I/717DVDY--AL.jpg,1,1,PASS
B0BX43LBC1,https://m.media-amazon.com/images/I/41FfzRsNKPL.jpg,https://m.media-amazon.com/images/I/41FfzRsNKPL.jpg,1,1,PASS
B0BX441NG5,,,0,0,PASS
B0BX44PZG7,https://m.media-amazon.com/images/I/41zycebevOL.jpg,https://m.media-amazon.com/images/I/41zycebevOL.jpg,1,1,PASS
B0BX45BX2R,https://m.media-amazon.com/images/I/31qBp+5ksnL.jpg,https://m.media-amazon.com/images/I/31qBp+5ksnL.jpg,1,1,PASS
B0BX46169V,https://m.media-amazon.com/images/I/31ILAfl1oEL.jpg,https://m.media-amazon.com/images/I/31ILAfl1oEL.jpg,1,1,PASS
B0BX46W4NQ,https://m.media-amazon.com/images/I/41UuHzs0aBL.jpg,https://m.media-amazon.com/images/I/41UuHzs0aBL.jpg,1,1,PASS
B0BX49CTDR,https://m.media-amazon.com/images/I/21VUYijcICL.jpg,https://m.media-amazon.com/images/I/21VUYijcICL.jpg,1,1,PASS
B0BX49LJ1B,https://m.media-amazon.com/images/I/41gtgFyosyL.jpg,https://m.media-amazon.com/images/I/41gtgFyosyL.jpg,1,1,PASS
B0BX49RQRY,https://m.media-amazon.com/images/I/41R8wao6+lL.jpg,https://m.media-amazon.com/images/I/41R8wao6+lL.jpg,1,1,PASS
B0BX4B6F3W,https://m.media-amazon.com/images/I/41nf0k12j2L.jpg,https://m.media-amazon.com/images/I/41nf0k12j2L.jpg,2,2,PASS
B0BX4C6Y19,https://m.media-amazon.com/images/I/31aLbgCOiuL.jpg,https://m.media-amazon.com/images/I/31aLbgCOiuL.jpg,1,1,PASS
B0BX4CCKWJ,https://m.media-amazon.com/images/I/61jyHFRVWHL.jpg,https://m.media-amazon.com/images/I/61jyHFRVWHL.jpg,1,1,PASS
B0BX4CCRYC,https://m.media-amazon.com/images/I/31AdiQE2cBL.jpg,https://m.media-amazon.com/images/I/31AdiQE2cBL.jpg,1,1,PASS
B0BX4D9YS6,https://m.media-amazon.com/images/I/41vmDzi1aHL.jpg,https://m.media-amazon.com/images/I/41vmDzi1aHL.jpg,1,1,PASS
B0BX4DWGHD,https://m.media-amazon.com/images/I/31nCaPi36uL.jpg,https://m.media-amazon.com/images/I/31nCaPi36uL.jpg,2,2,PASS
B0BX4GWZK3,https://m.media-amazon.com/images/I/21M9i8y0j2L.jpg,https://m.media-amazon.com/images/I/21M9i8y0j2L.jpg,1,1,PASS
B0BY52F5KT,https://m.media-amazon.com/images/I/41MZdqfwCPL.jpg,https://m.media-amazon.com/images/I/41MZdqfwCPL.jpg,1,1,PASS
B0BY532NF9,https://m.media-amazon.com/images/I/31S53OC4z7L.jpg,https://m.media-amazon.com/images/I/31S53OC4z7L.jpg,1,1,PASS
B0BY56SQKF,https://m.media-amazon.com/images/I/61jyHFRVWHL.jpg,https://m.media-amazon.com/images/I/61jyHFRVWHL.jpg,1,1,PASS
B0BY57G4PR,https://m.media-amazon.com/images/I/41dwrKmB+3L.jpg,https://m.media-amazon.com/images/I/41dwrKmB+3L.jpg,1,1,PASS
B0BY58C6W5,https://m.media-amazon.com/images/I/41PiLNWzaYL.jpg,https://m.media-amazon.com/images/I/41PiLNWzaYL.jpg,1,1,PASS
B0C1K81F8G,https://m.media-amazon.com/images/I/31mkHHGLVJL.jpg,https://m.media-amazon.com/images/I/31mkHHGLVJL.jpg,1,1,PASS
B0C1K8NNTS,https://m.media-amazon.com/images/I/31S0OBWRRAL.jpg,https://m.media-amazon.com/images/I/31S0OBWRRAL.jpg,2,2,PASS
B0C1KHWNCJ,https://m.media-amazon.com/images/I/31ZwoRO7CFL.jpg,https://m.media-amazon.com/images/I/31ZwoRO7CFL.jpg,4,2,PASS
B0C2KR7JQ6,https://m.media-amazon.com/images/I/31nLSE4BsmL.jpg,https://m.media-amazon.com/images/I/31nLSE4BsmL.jpg,1,1,PASS
B0C2KRMRKX,https://m.media-amazon.com/images/I/31Z2rJhX-LL.jpg,https://m.media-amazon.com/images/I/31Z2rJhX-LL.jpg,1,1,PASS
B0C2KRQDF8,https://m.media-amazon.com/images/I/31hPrqKzevL.jpg,https://m.media-amazon.com/images/I/31hPrqKzevL.jpg,1,1,PASS
B0C2KTQSBY,https://m.media-amazon.com/images/I/61U5BVNKGKL.jpg,https://m.media-amazon.com/images/I/61U5BVNKGKL.jpg,1,1,PASS
B0C2KTS5Z6,https://m.media-amazon.com/images/I/31idDgQ3FxL.jpg,https://m.media-amazon.com/images/I/31idDgQ3FxL.jpg,1,1,PASS
B0C2KV6F4Y,https://m.media-amazon.com/images/I/41Itl9Ird2L.jpg,https://m.media-amazon.com/images/I/41Itl9Ird2L.jpg,1,1,PASS
B0C2KVC5Q9,https://m.media-amazon.com/images/I/61V7IyeqKwL.jpg,https://m.media-amazon.com/images/I/61V7IyeqKwL.jpg,1,1,PASS
B0C2KVH4C9,https://m.media-amazon.com/images/I/31BxmxH4m5L.jpg,https://m.media-amazon.com/images/I/31BxmxH4m5L.jpg,1,1,PASS
B0C2KVM2G2,https://m.media-amazon.com/images/I/31JNtmCLd6L.jpg,https://m.media-amazon.com/images/I/31JNtmCLd6L.jpg,1,1,PASS
B0C2KW1KL4,https://m.media-amazon.com/images/I/31iVWksPmTL.jpg,https://m.media-amazon.com/images/I/31iVWksPmTL.jpg,1,1,PASS
B0C2KW36BR,https://m.media-amazon.com/images/I/41IJig9OXML.jpg,https://m.media-amazon.com/images/I/41IJig9OXML.jpg,1,1,PASS
B0C37FMDF5,https://m.media-amazon.com/images/I/419zRuNiDwL.jpg,https://m.media-amazon.com/images/I/419zRuNiDwL.jpg,1,1,PASS
B0C37GN56P,https://m.media-amazon.com/images/I/21J2pw63MzL.jpg,https://m.media-amazon.com/images/I/21J2pw63MzL.jpg,1,1,PASS
B0C37HDW7C,https://m.media-amazon.com/images/I/21uzlL3G1gL.jpg,https://m.media-amazon.com/images/I/21uzlL3G1gL.jpg,1,1,PASS
B0C37HRV9V,https://m.media-amazon.com/images/I/414zknB4nsL.jpg,https://m.media-amazon.com/images/I/414zknB4nsL.jpg,1,1,PASS
B0C37JCQS7,https://m.media-amazon.com/images/I/41dqpIvyahL.jpg,https://m.media-amazon.com/images/I/41dqpIvyahL.jpg,1,1,PASS
B0C37JGRSW,https://m.media-amazon.com/images/I/21Go--wNkBL.jpg,https://m.media-amazon.com/images/I/21Go--wNkBL.jpg,1,1,PASS
B0C37JZZ7Z,https://m.media-amazon.com/images/I/21DGHHQ7zWL.jpg,https://m.media-amazon.com/images/I/21DGHHQ7zWL.jpg,1,1,PASS
B0C37KMS2T,https://m.media-amazon.com/images/I/414zknB4nsL.jpg,https://m.media-amazon.com/images/I/414zknB4nsL.jpg,1,1,PASS
B0C3GVMZ1G,https://m.media-amazon.com/images/I/41WafL74WJL.jpg,https://m.media-amazon.com/images/I/41WafL74WJL.jpg,1,1,PASS
B0C3GW4TBV,https://m.media-amazon.com/images/I/41IVkbFSUXL.jpg,https://m.media-amazon.com/images/I/41IVkbFSUXL.jpg,1,1,PASS
B0C3GX7DNZ,https://m.media-amazon.com/images/I/41-ZX9Bla0L.jpg,https://m.media-amazon.com/images/I/41-ZX9Bla0L.jpg,1,1,PASS
B0C3GY6GVJ,https://m.media-amazon.com/images/I/41cGKqJcnGL.jpg,https://m.media-amazon.com/images/I/41cGKqJcnGL.jpg,1,1,PASS
B0C3GY929H,https://m.media-amazon.com/images/I/41UXTuPNc-L.jpg,https://m.media-amazon.com/images/I/41UXTuPNc-L.jpg,1,1,PASS
B0C3GYCJXX,https://m.media-amazon.com/images/I/41JZn7DB8eL.jpg,https://m.media-amazon.com/images/I/41JZn7DB8eL.jpg,1,1,PASS
B0C3GYVP4J,https://m.media-amazon.com/images/I/41vE-xUJk-L.jpg,https://m.media-amazon.com/images/I/41vE-xUJk-L.jpg,1,1,PASS
B0C3H1WPMH,https://m.media-amazon.com/images/I/41cefsngwmL.jpg,https://m.media-amazon.com/images/I/41cefsngwmL.jpg,1,1,PASS
B0C3RJ2R51,https://m.media-amazon.com/images/I/21w-SdHPmfL.jpg,https://m.media-amazon.com/images/I/21w-SdHPmfL.jpg,1,1,PASS
B0C3ZPTYTQ,https://m.media-amazon.com/images/I/315mRn4-vbL.jpg,https://m.media-amazon.com/images/I/315mRn4-vbL.jpg,2,2,PASS
B0C3ZSKKTC,https://m.media-amazon.com/images/I/4113ZqbLr8L.jpg,https://m.media-amazon.com/images/I/4113ZqbLr8L.jpg,1,1,PASS
B0C3ZT3VR1,https://m.media-amazon.com/images/I/31mvaGp-aQL.jpg,https://m.media-amazon.com/images/I/31mvaGp-aQL.jpg,2,2,PASS
B0C3ZT6D5G,https://m.media-amazon.com/images/I/41msswwTuuL.jpg,https://m.media-amazon.com/images/I/41msswwTuuL.jpg,3,3,PASS
B0C3ZT8HVF,https://m.media-amazon.com/images/I/4172CqNu94L.jpg,https://m.media-amazon.com/images/I/4172CqNu94L.jpg,2,2,PASS
B0C3ZTBRHZ,https://m.media-amazon.com/images/I/41-3QI2ajeL.jpg,https://m.media-amazon.com/images/I/41-3QI2ajeL.jpg,3,2,PASS
B0C3ZTKF5K,https://m.media-amazon.com/images/I/41eweH5COLL.jpg,https://m.media-amazon.com/images/I/41eweH5COLL.jpg,2,1,PASS
B0C3ZTR2VC,https://m.media-amazon.com/images/I/41OjlyC2jHL.jpg,https://m.media-amazon.com/images/I/41OjlyC2jHL.jpg,2,1,PASS
B0C3ZTYGH8,https://m.media-amazon.com/images/I/41O7AnqLZHL.jpg,https://m.media-amazon.com/images/I/41O7AnqLZHL.jpg,1,1,PASS
B0C3ZVCSP7,https://m.media-amazon.com/images/I/4188V4+RTjL.jpg,https://m.media-amazon.com/images/I/4188V4+RTjL.jpg,2,2,PASS
B0C46V4QZV,https://m.media-amazon.com/images/I/419IOwDBAgL.jpg,https://m.media-amazon.com/images/I/419IOwDBAgL.jpg,1,1,PASS
B0C4HC2TTJ,https://m.media-amazon.com/images/I/21dngYpithL.jpg,https://m.media-amazon.com/images/I/21dngYpithL.jpg,1,1,PASS
